韻	字	簡化字	推導音	校正音	註
e	閱	阅	yue1		
e	頟		e1		
e	颲		lie1		
e	骼		ge1		
e	鳽		e1		
e	鴂		jue1		
e	㗼		ye1		
e	㗾		xue1		
e	㱄		he1		
e	㵐		que1		
e	䙐		ke1		
e	䠐		que1		
e	䤶		ye1		
e	䨛		she1		
e	䩤		xe1		
e	䬉		hue1		
e	䭆		ne1		
e	噦	哕	yue1		
e	嬙	嫱	she1		
e	嶫		ye1		
e	嶭		ye1		
e	幯		zie1		
e	懎		she1		
e	擌		she1		
e	擳		zhe1		
e	樾		yue1		
e	橛		jue1		
e	橜		jue1		
e	檝		zie1		
e	澲		ye1		
e	濇		she1		
e	瀄		zhe1		
e	璏		yue1		
e	皟		che1		
e	瞥		pie1		
e	篞		nie1		
e	糏		sie1		
e	膬		ciue1		
e	臲		ye1		
e	薔	蔷	she1		
e	薛		sie1		
e	薜		be1		
e	諽		ge1		
e	諽		ke1		
e	謁	谒	ye1		
e	辥		sie1		
e	錜		nie1		
e	閼	阏	ye1		
e	閾	阈	xue1		
e	霓		ye1		
e	頰	颊	je1		
e	餣		ye1		
e	餩		e1		
e	鴓		mie1		
e	默		me1		
e	㒝		mie1		
e	㔎		sie1		
e	㱇		she1		
e	㸣		ye1		
e	䆷		xue1		
e	䊝		sie1		
e	䊞		zhe1		
e	䌌		cie1		
e	䨣		ge1		
e	䬎		gue1		
e	䭱		pie1		
e	儠		lie1		
e	嚇	吓	he1		
e	嬮		ye1		
e	幭		mie1		
e	懱		mie1		
e	擘		be1		
e	檗		be1		
e	櫛	栉	zhe1		
e	澀	涩	she1		
e	瀎		mie1		
e	燮		sie1		
e	璱		she1		
e	瞲		xue1		
e	穕		cie1		
e	篾		mie1		
e	簀	箦	zhe1		
e	藒		qe1		
e	蟈	蝈	gue1		
e	蟋		she1		
e	褻	亵	sie1		
e	謋		hue1		
e	貖		e1		
e	貘		me1		
e	鍥	锲	je1		
e	鍥	锲	qe1		
e	鍱		ye1		
e	鍻		je1		
e	闃	阒	que1		
e	闋	阕	que1		
e	馘		gue1		
e	鮤		lie1		
e	鴷		lie1		
e	鵅		ge1		
e	㘉		zhe1		
e	㩢		mie1		
e	㸅		zie1		
e	䊦		ye1		
e	䌘		bie1		
e	䐸		hue1		
e	䔴		che1		
e	䜉		che1		
e	䫔		qe1		
e	䱒		ye1		
e	䳖		nie1		
e	擪		ye1		
e	擷	撷	xe1		
e	擸		lie1		
e	爀		he1		
e	爗		ye1		
e	癤	疖	zie1		
e	矆		xue1		
e	礊		ke1		
e	礊		hue1		
e	礐		le1		
e	穡	穑	she1		
e	繣		hue1		
e	聶	聂	nie1		
e	虩		she1		
e	蟨		jue1		
e	蟩		jue1		
e	覆		pe1		
e	謫	谪	zhe1		
e	謮		zhe1		
e	謯		zie1		
e	邋		lie1		
e	鄨		bie1		
e	闑		ye1		
e	闕	阙	que1		
e	霢		me1		
e	鞢		sie1		
e	韘		sie1		
e	額	额	e1		
e	餮		tie1		
e	饁		ye1		
e	鵖		je1		
e	獵	猎	lie1		
e	㯿		lie1		
e	㯿		ye1		
e	㲱		lie1		
e	㶁		gue1		
e	䉢		she1		
e	䌜		nie1		
e	䕈		sie1		
e	䥍		sie1		
e	䨮		siue1		
e	䩹		e1		
e	䳤		bie1		
e	孼		ye1		
e	孽		ye1		
e	犣		lie1		
e	癟	瘪	pie1		
e	糪		be1		
e	糪		pe1		
e	繬		she1		
e	罊		ke1		
e	蠍	蝎	xe1		
e	譎	谲	jue1		
e	蹶		jue1		
e	鐅		pie1		
e	鞾		xue1		
e	騤		jue1		
e	鯜		cie1		
e	鯜		zie1		
e	㜸		ye1		
e	䁽		lie1		
e	䁾		mie1		
e	䃳		lie1		
e	䥛		je1		
e	䱮		e1		
e	孂		ge1		
e	櫱		ye1		
e	矍		jue1		
e	籋		nie1		
e	蘖		ye1		
e	蠛		mie1		
e	衊	蔑	mie1		
e	轖		she1		
e	鏶		cie1		
e	鐍		jue1		
e	霵		zhe1		
e	驀	蓦	me1		
e	鶪		jue1		
e	黦		ye1		
e	黦		yue1		
e	齛		sie1		
e	䁿		me1		
e	䉭		lie1		
e	䘃		me1		
e	䪂		ge1		
e	䪂		she1		
e	攝	摄	nie1		
e	纆		me1		
e	觼		jue1		
e	讁		zhe1		
e	鐵	铁	tie1		
e	齧	啮	ye1		
e	㸎		nie1		
e	䘅		ne1		
e	䜲		lie1		
e	竊	窃	cie1		
e	糱		ye1		
e	蠥		ye1		
e	躐		lie1		
e	鑈		nie1		
e	飋		she1		
e	鬛		lie1		
e	鰳	鳓	le1		
e	鱉	鳖	bie1		
e	鷩		bie1		
e	鼳		jue1		
e	䶬		ye1		
e	彏		jue1		
e	彏		xue1		
e	戄		xue1		
e	攫		jue1		
e	玃		jue1		
e	蠮		ye1		
e	靨	靥	ye1		
e	驖		tie1		
e	驜		ye1		
e	魘	魇	ye1		
e	鱖	鳜	jue1		
e	䩏		mie1		
e	䪉		lie1		
e	虉		e1		
e	躞		sie1		
e	鸈		ye1		
e	鼈		bie1		
e	䂄		xue1		
e	讗		gue1		
e	躡	蹑	nie1		
e	鬣		lie1		
e	鱴		mie1		
e	䲙		zie1		
e	蠼		jue1		
e	鑷	镊	nie1		
e	鱲		lie1		
e	䡾		ye1		
e	䶦		che1		
e	虌		bie1		
e	蠽		ziue1		
e	讞	谳	ye1		
e	貜		jue1		
e	躩		jue1		
e	躩		que1		
e	钀		ye1		
e	钁		jue1		
e	䲜		ye1		
e	𠄅		ye1		
e	𠄌		jue1		
e	𠋧		qe1		
e	𠋬		jue1		
e	𠏃		yue1		
e	𠓗		pe1		
e	𠗉		zie1		
e	𠛱		lie1		
e	𠜻		hue1		
e	𠞩		che1		
e	𠟪		cie1		
e	𠟪		ye1		
e	𠟭		ze1		
e	𠟻		ze1		
e	𠠎		kue1		
e	𠠗		lie1		
e	𠢤		jue1		
e	𠢳		she1		
e	𠣾		pe1		
e	𠨮		zhe1		
e	𠩂		qe1		
e	𠬨		zie1		
e	𠮊		de1		
e	𠯙		ziue1		
e	𠲷		die1		
e	𠵭		ye1		
e	𠷾		xue1		
e	𠿠		zhe1		
e	𡂏		lie1		
e	𡂩		lie1		
e	𡇓		die1		
e	𡇠		zhe1		
e	𡊻		lie1		
e	𡍤		nie1		
e	𡍩		che1		
e	𡍪		che1		
e	𡍫		che1		
e	𡐞		bie1		
e	𡐤		qe1		
e	𡔣		je1		
e	𡔣		qe1		
e	𡘐		xe1		
e	𡘴		bie1		
e	𡚠		jue1		
e	𡛟		yue1		
e	𡞘		sie1		
e	𡞢		ke1		
e	𡠜		me1		
e	𡡕		yue1		
e	𡣫		me1		
e	𡩡		she1		
e	𡫼		se1		
e	𡴎		ye1		
e	𡴺		zie1		
e	𡶫		ye1		
e	𡿖		ye1		
e	𡿪		lie1		
e	𢃤		hue1		
e	𢄏		me1		
e	𢄶		hue1		
e	𢅰		he1		
e	𢉥		ye1		
e	𢎛		zie1		
e	𢓜		ge1		
e	𢕬		che1		
e	𢖦		que1		
e	𢘋		te1		
e	𢚃		liue1		
e	𢝇		hue1		
e	𢠳		pie1		
e	𢡍		ge1		
e	𢢜		ye1		
e	𢥛		se1		
e	𢧧		ge1		
e	𢪍		ziue1		
e	𢪎		xue1		
e	𢫦		me1		
e	𢬴		die1		
e	𢯩		zhe1		
e	𢴲		xe1		
e	𢶆		je1		
e	𢶉		pe1		
e	𢶋		tie1		
e	𢹖		gue1		
e	𢼛		ge1		
e	𢼛		gue1		
e	𢽱		ye1		
e	𣀳		nie1		
e	𣄉		ye1		
e	𣅔		zhe1		
e	𣅦		zhe1		
e	𣆩		che1		
e	𣉘		ne1		
e	𣊓		sie1		
e	𣋲		lie1		
e	𣌍		nie1		
e	𣌏		de1		
e	𣐋		yue1		
e	𣚃		je1		
e	𣚕		ye1		
e	𣠺		cie1		
e	𣢩		xe1		
e	𣣲		xe1		
e	𣧖		ziue1		
e	𣧡		xue1		
e	𣩈		zie1		
e	𣬎		jue1		
e	𣶏		zie1		
e	𣹩		xe1		
e	𣽒		sie1		
e	𣽤		she1		
e	𤁢		zie1		
e	𤁹		hue1		
e	𤅊		ye1		
e	𤊾		mie1		
e	𤏻		sie1		
e	𤖟		be1		
e	𤖴		che1		
e	𤖼		pe1		
e	𤗈		sie1		
e	𤜤		zhe1		
e	𤝱		ye1		
e	𤟍		zhe1		
e	𤢔		xe1		
e	𤨕		le1		
e	𤫉		sie1		
e	𤲰		me1		
e	𤴼		qe1		
e	𤶚		nie1		
e	𤷇		xue1		
e	𤷇		hue1		
e	𤷾		qe1		
e	𥃎		lie1		
e	𥄎		xue1		
e	𥅧		xue1		
e	𥆛		xue1		
e	𥇙		hue1		
e	𥈾		yue1		
e	𥉅		ge1		
e	𥉓		mie1		
e	𥉺		die1		
e	𥊬		zhe1		
e	𥊮		hue1		
e	𥊸		te1		
e	𥋿		he1		
e	𥌨		mie1		
e	𥍟		xue1		
e	𥔄		nie1		
e	𥕲		jue1		
e	𥕹		ciue1		
e	𥖪		le1		
e	𥜿		sie1		
e	𥞵		je1		
e	𥟔		zhe1		
e	𥠈		zhe1		
e	𥣫		mie1		
e	𥧮		zhe1		
e	𥩡		yue1		
e	𥬬		nie1		
e	𥴩		ge1		
e	𥸴		mie1		
e	𥸸		lie1		
e	𥾝		mie1		
e	𦀖		je1		
e	𦀖		ye1		
e	𦁐		que1		
e	𦆄		she1		
e	𦐋		xue1		
e	𦑌		hue1		
e	𦑍		xue1		
e	𦑜		ge1		
e	𦒧		hue1		
e	𦓤		liue1		
e	𦔎		che1		
e	𦔼		sie1		
e	𦖩		lie1		
e	𦘹		yue1		
e	𦚢		yue1		
e	𦛠		nie1		
e	𦞚		sie1		
e	𦟜		zhe1		
e	𦩌		sie1		
e	𦪬		xe1		
e	𦯉		be1		
e	𦯊		jue1		
e	𦵐		nie1		
e	𦵱		sie1		
e	𧀲		yue1		
e	𧂝		mie1		
e	𧈑		ge1		
e	𧉥		be1		
e	𧊇		te1		
e	𧊎		yue1		
e	𧍕		kue1		
e	𧍩		je1		
e	𧐐		zhe1		
e	𧒗		she1		
e	𧓷		ziue1		
e	𧕊		sie1		
e	𧕏		ye1		
e	𧕡		pe1		
e	𧖴		me1		
e	𧖻		gue1		
e	𧚊		die1		
e	𧝃		jue1		
e	𧞩		zie1		
e	𧠞		e1		
e	𧡒		me1		
e	𧣸		jue1		
e	𧤏		zhe1		
e	𧤾		jue1		
e	𧥄		zhe1		
e	𧧸		bie1		
e	𧨁		zie1		
e	𧭣		gue1		
e	𧱝		jue1		
e	𧶷		che1		
e	𧹭		xue1		
e	𧻙		me1		
e	𧻙		pe1		
e	𧼞		jue1		
e	𧼨		je1		
e	𧼳		che1		
e	𧽸		jue1		
e	𧾯		je1		
e	𧾵		jue1		
e	𧿁		yue1		
e	𨁽		de1		
e	𨇨		sie1		
e	𨇮		jue1		
e	𨏹		jue1		
e	𨐶		hue1		
e	𨒋		yue1		
e	𨓊		die1		
e	𨥂		je1		
e	𨲠		zie1		
e	𨴒		que1		
e	𨴗		die1		
e	𨵨		xue1		
e	𨼎		ziue1		
e	𩋇		bie1		
e	𩋊		ye1		
e	𩋏		nie1		
e	𩍙		she1		
e	𩎚		che1		
e	𩐭		nie1		
e	𩑃		ye1		
e	𩑒		che1		
e	𩑒		zhe1		
e	𩔳		zhe1		
e	𩕡		she1		
e	𩖶		xue1		
e	𩚬		e1		
e	𩚴		yue1		
e	𩛠		ziue1		
e	𩠣		je1		
e	𩢷		me1		
e	𩢾		lie1		
e	𩣘		nie1		
e	𩨭		que1		
e	𩨷		que1		
e	𩪐		gue1		
e	𩯰		zie1		
e	𩯰		ziue1		
e	𩱝		ke1		
e	𩱷		mie1		
e	𩹺		ge1		
e	𩹿		ge1		
e	𩼋		ye1		
e	𪃈		je1		
e	𪄱		zhe1		
e	𪇲		ziue1		
e	𪇴		mie1		
e	𪈴		jue1		
e	𪌣		ge1		
e	𪐏		zhe1		
e	𪑝		xue1		
e	𪑧		lie1		
e	𪔧		tie1		
e	𪕶		e1		
e	𪘧		che1		
e	𪙇		cie1		
e	仆		be2		
e	凸		die2		
e	叶		xe2		
e	白		be2		
e	穴		xue2		
e	㡯		zhe2		
e	劦		xe2		
e	邪		sie2		
e	邪		ye2		
e	宅		zhe2		
e	伽		qe2		
e	別	别	bie2		
e	别		bie2		
e	昅		je2		
e	极		je2		
e	㚗		cie2		
e	劾		he2		
e	協	协	xe2		
e	咇		bie2		
e	咋		zhe2		
e	坹		xue2		
e	岝		zhe2		
e	帛		be2		
e	或		hue2		
e	杰		je2		
e	泆		die2		
e	泎		zhe2		
e	疌		zie2		
e	耶		ye2		
e	苵		die2		
e	苾		bie2		
e	茄		qe2		
e	衱		je2		
e	迭		die2		
e	俠	侠	xe2		
e	咟		hue2		
e	咥		die2		
e	垎		he2		
e	垘		be2		
e	垤		die2		
e	奊		xe2		
e	姪	侄	die2		
e	恎		die2		
e	昳		die2		
e	枷		qe2		
e	柲		bie2		
e	笈		je2		
e	籺		xe2		
e	紇	纥	xe2		
e	胅		die2		
e	荎		die2		
e	頁	页	xe2		
e	㭘		je2		
e	倢		zie2		
e	挾	挟	xe2		
e	核		he2		
e	桀		je2		
e	特		de2		
e	琊		sie2		
e	瓞		die2		
e	眣		die2		
e	衺		sie2		
e	袕		xue2		
e	貣		de2		
e	赶		jue2		
e	㥈		die2		
e	䋉		xue2		
e	䏟		bie2		
e	偈		je2		
e	匐		be2		
e	寁		zie2		
e	崨		zie2		
e	戜		die2		
e	捷		zie2		
e	掘		jue2		
e	揶		ye2		
e	斜		sie2		
e	斜		ye2		
e	舶		be2		
e	菔		be2		
e	菩		be2		
e	蛂		bie2		
e	㹂		xe2		
e	㿱		siue2		
e	䞦		he2		
e	傑	杰	je2		
e	喋		die2		
e	堞		die2		
e	崱		zhe2		
e	惑		hue2		
e	惵		die2		
e	揭		je2		
e	揲		die2		
e	棏		de2		
e	椰		ye2		
e	渫		die2		
e	渴		je2		
e	爺	爷	ye2		
e	瑘		ye2		
e	畫	画	hue2		
e	絕	绝	ziue2		
e	絜		xe2		
e	絰		die2		
e	翓		xe2		
e	耋		die2		
e	萴		zhe2		
e	葃		zhe2		
e	詄		die2		
e	趃		die2		
e	跌		die2		
e	軼	轶	die2		
e	釾		ye2		
e	镻		die2		
e	㮝		he2		
e	䓉		ye2		
e	嵥		je2		
e	搩		je2		
e	楁		he2		
e	楬		je2		
e	溭		zhe2		
e	滆		he2		
e	滐		je2		
e	牃		die2		
e	牒		die2		
e	矠		zhe2		
e	綊		xe2		
e	蒚		he2		
e	賊	贼	ze2		
e	跲		je2		
e	飶		bie2		
e	㣱		zhe2		
e	㦅		die2		
e	㮰		bie2		
e	䁋		die2		
e	䞳		be2		
e	䞷		jue2		
e	䦖		xe2		
e	僰		be2		
e	劃	划	hue2		
e	嘖	啧	zhe2		
e	墆		die2		
e	墊	垫	die2		
e	嵽		die2		
e	慴		die2		
e	截		zie2		
e	摕		die2		
e	榤		je2		
e	碟		die2		
e	碣		je2		
e	竭		je2		
e	翟		zhe2		
e	蔔	卜	be2		
e	蜮		hue2		
e	褋		die2		
e	踅		siue2		
e	鋣		ye2		
e	馝		bie2		
e	㗲		hue2		
e	䃒		he2		
e	䭿		die2		
e	勰		xe2		
e	嫿		hue2		
e	撅		jue2		
e	艓		die2		
e	蝶		die2		
e	誱		zie2		
e	踕		zie2		
e	踣		be2		
e	頡	颉	xe2		
e	䳀		die2		
e	嚄		hue2		
e	憠		jue2		
e	擇	择	zhe2		
e	樴		de2		
e	橛		jue2		
e	橜		jue2		
e	澤	泽	zhe2		
e	獲	获	hue2		
e	瘸		que2		
e	翮		he2		
e	螣		de2		
e	褶		die2		
e	襒		bie2		
e	諜	谍	die2		
e	蹀		die2		
e	鎁		ye2		
e	鮊		be2		
e	鴏		de2		
e	䔑		sie2		
e	䔑		ye2		
e	䭱		bie2		
e	䰥		hue2		
e	擨		ye2		
e	檡		zhe2		
e	耫		zhe2		
e	褺		die2		
e	䌖		zie2		
e	䐼		xe2		
e	䠟		die2		
e	巀		zie2		
e	擷	撷	xe2		
e	櫭		je2		
e	襗		zhe2		
e	賾	赜	zhe2		
e	蹩		bie2		
e	齕		xe2		
e	䌟		be2		
e	曡		die2		
e	癟	瘪	bie2		
e	繳	缴	he2		
e	繴		be2		
e	蠌		zhe2		
e	蠞		zie2		
e	覈	核	he2		
e	覈	核	xe2		
e	蹷		jue2		
e	䕙		zie2		
e	欂		be2		
e	襭		xe2		
e	霵		zhe2		
e	鰂		ze2		
e	鰈	鲽	die2		
e	齚		zhe2		
e	䥡		die2		
e	䵗		be2		
e	纈	缬	xe2		
e	䕪		zhe2		
e	疊	叠	die2		
e	鰿		zhe2		
e	戄		jue2		
e	驖		die2		
e	鷢		jue2		
e	齰		zhe2		
e	䕹		zie2		
e	鱡		ze2		
e	鱯		hue2		
e	鸅		zhe2		
e	㩹		die2		
e	彠		hue2		
e	㲲		die2		
e	䣤		jue2		
e	貜		jue2		
e	䯂		zhe2		
e	䴑		die2		
e	𠄌		jue2		
e	𠗉		xe2		
e	𠗨		die2		
e	𠣵		be2		
e	𠽧		die2		
e	𡄴		hue2		
e	𡚠		jue2		
e	𡴺		zie2		
e	𡷘		bie2		
e	𡸦		zhe2		
e	𡼄		die2		
e	𡿿		hue2		
e	𢂐		xe2		
e	𢛎		bie2		
e	𢧵		zie2		
e	𢫯		be2		
e	𢲼		die2		
e	𢴲		xe2		
e	𢷒		je2		
e	𣖬		jue2		
e	𣯉		die2		
e	𣿐		ze2		
e	𤂥		zhe2		
e	𤈧		he2		
e	𤗨		die2		
e	𤙒		xe2		
e	𤙰		de2		
e	𥊯		xe2		
e	𥑇		die2		
e	𥢹		xe2		
e	𥯘		ye2		
e	𥷕		die2		
e	𦌠		be2		
e	𦣛		liue2		
e	𦭿		ye2		
e	𦰬		be2		
e	𦰳		ye2		
e	𦽒		ze2		
e	𧀺		xe2		
e	𧈩		de2		
e	𧋍		siue2		
e	𧎢		de2		
e	𧒿		ze2		
e	𧟱		be2		
e	𧤼		jue2		
e	𧵪		ze2		
e	𧾢		zie2		
e	𧾵		jue2		
e	𨈈		die2		
e	𨍇		he2		
e	𨐁		die2		
e	𨬐		jue2		
e	𨳺		die2		
e	𨵪		xe2		
e	𩏪		zhe2		
e	𩓝		bie2		
e	𩟦		zie2		
e	𩪜		jue2		
e	𩾳		je2		
e	𪀒		die2		
e	𪀥		zhe2		
e	𪑧		die2		
e	𪕯		xe2		
e	𪗨		zhe2		
e	𪗻		die2		
e	乜		mie3		
e	也		ye3		
e	且		cie3		
e	冶		ye3		
e	灺		sie4		
e	夜		ye4		
e	姐		zie3		
e	抯		sie4		
e	抯		zie3		
e	卸		sie4		
e	虵		ye3		
e	借		zie4		
e	射		ye4		
e	欬		ye4		
e	䞣		cie4		
e	唶		zie4		
e	笪		cie4		
e	野		ye3		
e	喝		ye4		
e	嗄		ye4		
e	飷		zie3		
e	㕢		xe4		
e	㴬		sie4		
e	䬵		ye4		
e	榭		sie4		
e	犗		je4		
e	寫	写	sie3		
e	蝑		sie4		
e	褯		zie4		
e	䤳		zie4		
e	壄		ye3		
e	䵦		sie4		
e	藉		zie4		
e	謝	谢	sie4		
e	餲		ye4		
e	䉣		sie4		
e	瀉	泻	sie3		
e	瀉	泻	sie4		
e	䣠		zie4		
e	鵺		ye4		
e	䜕		xe4		
e	躤		zie4		
e	𡎬		ziue3		
e	𣞐		sie3		
e	𣬕		sie3		
e	𦤬		xe4		
e	𧜅		je4		
韻	字	簡化字	推導音	校正音	罕用標記	註
?	打		?		
?	地		?		
?	佁		?		
?	姂		?		
?	疓		?		
?	拐		?		
?	窀		?		
?	倄		?		
?	栘		?		
?	茝		?		
?	推		?		
?	猲		?		
?	䎎		?		
?	殜		?		
?	墬		?		
?	箉		?		
?	蓷		?		
?	遪		?		
?	㺗		?		
?	虥		?		
?	鄹		?		
?	嬽		?		
?	鯫	鲰	?		
?	䑂		?		
?	譫	谵	?		
?	㶒		?		
?	臡		?		
?	𡎻		?		
?	𡰝		?		
?	𡷝		?		
?	𣤩		?		
?	𣹵		?		
?	𤜼		?		
?	𥛚		?		
?	𦑣		?		
?	𦚪		?		
?	𧾛		?		
?	𩐱		?		
?	𩬳		?		
?	𩭿		?		
?	𪒴		?		
韻	字	簡化字	推導音	校正音	罕用標記	註
i	一		yi1		
i	乙		yi1		
i	七		ci1		
i	冂		mi1		
i	冖		mi1		
i	力		li1		
i	丌		ji1		
i	乞		qi1		
i	弋		yi1		
i	丮		ji1		
i	仂		li1		
i	匹		pi1		
i	弌		yi1		
i	弔	吊	di1		
i	㘝		ni1		
i	丕		pi1		
i	仡		xi1		
i	仡		yi1		
i	卌		si1		
i	卟		ji1		
i	屴		li1		
i	必		bi1		
i	氐		di1		
i	肊		yi1		
i	立		li1		
i	㐆		yi1		
i	㔻		pi1		
i	㚤		yi1		
i	㣿		di1		
i	㲺		zi1		
i	䦼		pi1		
i	乩		ji1		
i	亦		yi1		
i	伊		yi1		
i	伋		ji1		
i	刏		ji1		
i	吃		ji1		
i	吉		ji1		
i	吸		xi1		
i	圪		yi1		
i	妃		fi1		
i	屰		yi1		
i	屹		yi1		
i	岌		yi1		
i	彶		ji1		
i	忔		xi1		
i	忚		xi1		
i	扚		di1		
i	扢		ji1		
i	朸		li1		
i	机		ji1		
i	汔		xi1		
i	汲		ji1		
i	糸		mi1		
i	肌		ji1		
i	芅		yi1		
i	芍		di1		
i	芨		ji1		
i	衣		yi1		
i	西		si1		
i	迄		xi1		
i	伾		pi1		
i	低		di1		
i	佚		yi1		
i	劮		yi1		
i	卤		si1		
i	即		zi1		
i	妓		ji1		
i	希		xi1		
i	忾		xi1		
i	批		pi1		
i	抑		yi1		
i	杓		di1		
i	杙		yi1		
i	汨		mi1		
i	沕		mi1		
i	泐		li1		
i	玓		di1		
i	皀		bi1		
i	皀		ji1		
i	耴		yi1		
i	肑		di1		
i	邑		yi1		
i	陂		bi1		
i	㘠		bi1		
i	㩺		pi1		
i	㭊		si1		
i	䄩		yi1		
i	䧇		yi1		
i	亟		ji1		
i	佾		yi1		
i	依		yi1		
i	其		ji1		
i	卑		bi1		
i	咇		bi1		
i	奃		di1		
i	奇		ji1		
i	妻		ci1		
i	宓		mi1		
i	居		ji1		
i	岦		li1		
i	岻		di1		
i	帔		pi1		
i	怌		pi1		
i	披		pi1		
i	抾		qi1		
i	昔		si1		
i	枅		ji1		
i	析		si1		
i	欥		yi1		
i	泆		yi1		
i	泣		qi1		
i	狓		pi1		
i	疙		yi1		
i	的		di1		
i	肸		xi1		
i	苙		li1		
i	苟		ji1		
i	苤		pi1		
i	虮		ji1		
i	郆		ji1		
i	非		fi1		
i	泌		bi1		
i	易		yi1		
i	刺		ci1		
i	㛄		yi1		
i	㣟		xi1		
i	㱞		yi1		
i	㱟		pi1		
i	㽺		ji1		
i	㿫		pi1		
i	䒊		xi1		
i	䒗		qi1		
i	䒗		xi1		
i	䘝		yi1		
i	俙		xi1		
i	卽		zi1		
i	咠		ci1		
i	咠		zi1		
i	咦		xi1		
i	咭		xi1		
i	咿		yi1		
i	奕		yi1		
i	孨		ni1		
i	屎		xi1		
i	帟		yi1		
i	弈		yi1		
i	急		ji1		
i	恄		xi1		
i	拮		ji1		
i	昵		ni1		
i	柒		ci1		
i	柢		di1		
i	柲		bi1		
i	欪		xi1		
i	洁		ji1		
i	洓		ci1		
i	狤		ji1		
i	珌		bi1		
i	畐		pi1		
i	砒		pi1		
i	竒		ji1		
i	級	级	ji1		
i	衵		ni1		
i	迹		zi1		
i	逆		yi1		
i	郤		qi1		
i	飛	飞	fi1		
i	契		qi1		
i	㤸		xi1		
i	㩻		qi1		
i	㰩		xi1		
i	㳟		ci1		
i	䂑		zi1		
i	䏘		pi1		
i	䣧		yi1		
i	䧑		di1		
i	䴬		yi1		
i	倜		ti1		
i	借		zi1		
i	凄		ci1		
i	剔		ti1		
i	唈		yi1		
i	唧		zi1		
i	堲		zi1		
i	姬		ji1		
i	娭		xi1		
i	射		yi1		
i	屖		si1		
i	恧		ni1		
i	息		si1		
i	悂		bi1		
i	悂		pi1		
i	悈		ji1		
i	悒		yi1		
i	挹		yi1		
i	揤		zi1		
i	栖		si1		
i	欯		xi1		
i	浠		xi1		
i	浥		yi1		
i	狴		bi1		
i	畟		zi1		
i	畢	毕	bi1		
i	眡		di1		
i	砬		li1		
i	秛		pi1		
i	秝		li1		
i	秠		pi1		
i	笄		ji1		
i	紕	纰	pi1		
i	脊		zi1		
i	莃		xi1		
i	莔		xi1		
i	袛		di1		
i	訖	讫	ji1		
i	逖		ti1		
i	速		zi1		
i	郪		ci1		
i	陭		yi1		
i	飢	饥	ji1		
i	鬲		li1		
i	栗		li1		
i	益		yi1		
i	㓳		di1		
i	㥋		yi1		
i	㥓		qi1		
i	㶼		xi1		
i	䚷		yi1		
i	偪	逼	bi1		
i	副		pi1		
i	啇		di1		
i	埸		yi1		
i	基		ji1		
i	娸		qi1		
i	婓		fi1		
i	密		mi1		
i	崎		qi1		
i	庴		zi1		
i	悉		si1		
i	悐		ti1		
i	悽	凄	ci1		
i	惕		ti1		
i	惜		si1		
i	戚		ci1		
i	掎		ji1		
i	掖		yi1		
i	旇		pi1		
i	晞	曦	xi1		
i	桸		xi1		
i	桼		ci1		
i	梐		bi1		
i	梯		ti1		
i	楖		zi1		
i	欷		xi1		
i	液		yi1		
i	淅		si1		
i	淒	凄	ci1		
i	淧		mi1		
i	渒		bi1		
i	烯		xi1		
i	焁		xi1		
i	猗		yi1		
i	羛		xi1		
i	羝		di1		
i	翊		yi1		
i	翌		yi1		
i	翍		pi1		
i	耚		pi1		
i	聉		yi1		
i	菥		si1		
i	菲		fi1		
i	萁		ji1		
i	萋		ci1		
i	覓	觅	mi1		
i	谻		ji1		
i	赥		xi1		
i	逷		ti1		
i	郼		yi1		
i	釳		xi1		
i	釴		yi1		
i	隄	堤	di1		
i	隿		yi1		
i	匿		ni1		
i	笠		li1		
i	粒		li1		
i	逸		yi1		
i	㔸		ti1		
i	㥛		ji1		
i	㱤		si1		
i	㱦		ji1		
i	㱦		qi1		
i	䇫		ji1		
i	䍊		qi1		
i	䖑		mi1		
i	凓		li1		
i	厤		li1		
i	啙		zi1		
i	喫	吃	qi1		
i	堛		pi1		
i	堤		di1		
i	壹		yi1		
i	幅		bi1		
i	幾	几	ji1		
i	悲		bi1		
i	惁		si1		
i	惄		ni1		
i	愊		pi1		
i	戟		ji1		
i	扉		fi1		
i	揊		pi1		
i	揖		yi1		
i	揥		di1		
i	攲		ji1		
i	攲		qi1		
i	晰		si1		
i	朞		ji1		
i	棘		ji1		
i	棤		si1		
i	棲	栖	si1		
i	椅		yi1		
i	椑		bi1		
i	欹		yi1		
i	欺		qi1		
i	殛		ji1		
i	湆		qi1		
i	湒		zi1		
i	湢		bi1		
i	焟		si1		
i	焲		yi1		
i	焷		bi1		
i	犀		si1		
i	犄		yi1		
i	猆		fi1		
i	皕		bi1		
i	睇		ti1		
i	睎		xi1		
i	硩		ti1		
i	稀		xi1		
i	筆	笔	bi1		
i	粞		si1		
i	給	给	ji1		
i	翕		xi1		
i	翖		xi1		
i	腊		si1		
i	腋		yi1		
i	舄		si1		
i	葺		ci1		
i	葺		zi1		
i	蛡		yi1		
i	蛣		qi1		
i	詆	诋	ti1		
i	詑		xi1		
i	詖		bi1		
i	豾		pi1		
i	趆		di1		
i	軼	轶	yi1		
i	逼		bi1		
i	鄎		si1		
i	鈚		pi1		
i	隙		qi1		
i	靮		di1		
i	鳦		yi1		
i	㓖		bi1		
i	㔴		yi1		
i	㗗		bi1		
i	㗚		li1		
i	㟳		li1		
